-256;-104;-960
-256;-112;-968
-256;-120;-920
-256;-128;-960
-248;-120;-944
-256;-104;-872
-232;-104;-928
-224;-104;-944
-248;-104;-952
-264;-80;-920
-256;-64;-944
-240;-64;-936
-280;-56;-976
-272;-80;-1000
-264;-112;-928
-248;-104;-936
-248;-96;-936
-248;-104;-936
-256;-120;-928
-272;-104;-888
-248;-104;-952
-256;-104;-904
-232;-104;-944
-248;-104;-952
-232;-104;-920
-240;-104;-944
-240;-128;-936
-240;-128;-944
-232;-112;-944
-240;-112;-936
-280;-120;-976
-256;-104;-928
-232;-72;-920
-232;-80;-944
-240;-96;-928
-224;-120;-912
-224;-144;-984
-224;-136;-928
-232;-64;-928
-224;-40;-968
-232;-48;-952
-232;-56;-968
-232;-64;-952
-240;-56;-960
-272;-56;-952
-264;-96;-912
-264;-168;-936
-248;-208;-976
-240;-168;-1048
-240;-72;-1080
-232;16;-1072
-208;64;-1032
-184;72;-1008
-176;72;-960
-200;64;-952
-208;80;-936
-232;72;-936
-248;56;-920
-240;40;-968
-256;24;-992
-264;24;-976
-256;56;-1040
-272;88;-1040
-272;88;-920
-288;96;-912
-280;152;-792
-296;224;-768
-312;240;-816
-312;176;-880
-312;104;-880
-296;136;-880
-264;192;-984
-264;248;-1160
-256;264;-1264
-248;248;-1072
-264;256;-1104
-248;232;-984
-248;160;-816
-216;96;-792
-224;168;-800
-240;312;-760
-256;408;-784
-248;448;-696
-320;376;-504
-352;408;-352
-344;584;-384
-368;768;-336
-384;920;-352
-392;1008;-440
-368;992;-552
-352;920;-528
-328;848;-480
-360;808;-488
-344;760;-504
-368;752;-480
-360;744;-480
-344;768;-456
-344;800;-488
-360;824;-504
-344;864;-504
-336;864;-536
-344;848;-528
-336;824;-512
-328;792;-528
-328;808;-528
-336;824;-536
-320;848;-536
-304;864;-528
-264;920;-584
-272;1000;-536
-264;1048;-560
-248;1024;-528
-272;992;-464
-288;968;-384
-288;944;-400
-280;912;-464
-304;848;-504
-288;784;-576
-288;744;-632
-272;728;-664
-232;704;-728
-232;624;-664
-240;504;-728
-232;368;-792
-264;232;-776
-264;128;-808
-264;88;-880
-280;120;-968
-328;136;-960
-336;136;-976
-352;80;-944
-344;40;-976
-320;-32;-1000
-312;-88;-960
-320;-120;-912
-360;-144;-936
-376;-144;-872
-376;-152;-848
-360;-144;-824
-328;-144;-816
-336;-152;-824
-320;-144;-848
-288;-160;-888
-296;-200;-920
-288;-216;-896
-320;-200;-960
-304;-216;-1008
-296;-200;-952
-304;-192;-960
-304;-200;-952
-288;-216;-912
-280;-224;-888
-280;-200;-896
-280;-168;-896
-272;-136;-944
-248;-88;-952
-256;-80;-1008
-280;-48;-1072
-280;-16;-1016
-280;8;-1008
-240;-16;-992
-240;-56;-984
-280;-56;-968
-256;-80;-944
-272;-56;-928
-296;-80;-896
-288;-72;-912
-272;-40;-944
-264;-40;-896
-288;-48;-848
-264;-80;-904
-248;-104;-888
-248;-128;-888
-264;-136;-920
-272;-192;-904
-264;-224;-928
-256;-224;-912
-264;-232;-936
-264;-232;-944
-272;-224;-904
-264;-192;-944
-272;-168;-960
-272;-128;-960
-296;-144;-952
-280;-144;-912
-288;-112;-888
-304;-96;-912
-312;-120;-920
-272;-144;-912
-280;-168;-920
-272;-200;-904
-288;-176;-880
-296;-168;-904
-280;-176;-912
-280;-160;-952
-272;-136;-936
-280;-128;-984
-288;-120;-928
-280;-144;-1000
-240;-128;-944
-240;-136;-920
-288;-144;-1016
-288;-176;-1056
-272;-176;-936
-264;-168;-872
-256;-160;-864
-264;-192;-864
-264;-208;-904
-256;-232;-896
-256;-232;-912
-224;-184;-920
-224;-168;-920
-280;-160;-928
-256;-160;-944
-256;-176;-960
-248;-192;-912
-256;-184;-928
-256;-208;-920
-224;-200;-928
-248;-176;-928
-240;-168;-888
-256;-160;-944
-264;-152;-880
-272;-160;-896
-272;-168;-896
-288;-184;-864
-280;-176;-888
-280;-192;-928
-264;-184;-920
-264;-176;-968
-264;-160;-944
-248;-168;-920
-256;-192;-976
-248;-216;-888
-264;-216;-888
-280;-136;-920
-288;-88;-920
-280;-80;-944
-288;-120;-944
-272;-160;-936
-272;-200;-920
-272;-224;-920
-256;-240;-888
-256;-264;-920
-256;-296;-848
-248;-280;-896
-264;-224;-888
-264;-208;-944
-264;-152;-904
-224;-80;-960
-232;-64;-888
-272;-64;-1024
-280;-136;-1072
-256;-192;-1008
-248;-208;-984
-264;-208;-952
-264;-192;-880
-272;-208;-912
-272;-224;-904
-264;-248;-840
-264;-248;-856
-264;-256;-880
-256;-256;-856
-272;-240;-856
-264;-256;-896
-280;-272;-872
-288;-280;-888
-280;-296;-920
-280;-296;-880
-280;-296;-912
-264;-280;-904
-264;-248;-872
-272;-232;-872
-264;-216;-896
-256;-216;-912
-280;-224;-904
-288;-224;-888
-280;-224;-872
-272;-224;-856
-272;-208;-832
-280;-192;-864
-272;-184;-912
-272;-200;-944
-264;-192;-976
-240;-232;-936
-256;-216;-960
-280;-264;-960
-280;-272;-960
-280;-264;-912
-288;-272;-864
-264;-248;-784
-272;-208;-840
-280;-184;-872
-280;-192;-888
-288;-176;-928
-264;-168;-936
-256;-160;-904
-232;-88;-968
-224;-64;-912
-264;-80;-1008
-280;-128;-1016
-248;-168;-992
-232;-184;-960
-248;-192;-960
-248;-184;-960
-248;-192;-960
-256;-216;-936
-264;-216;-912
-264;-224;-920
-288;-216;-904
-280;-224;-880
-280;-224;-904
-264;-240;-864
-288;-224;-880
-272;-232;-896
-264;-248;-936
-264;-240;-912
-272;-224;-856
-264;-224;-880
-272;-216;-920
-256;-200;-960
-264;-192;-928
-256;-200;-928
-256;-216;-944
-272;-208;-896
-256;-200;-920
-272;-192;-880
-288;-208;-896
-296;-224;-896
-288;-264;-920
-288;-296;-880
-280;-344;-896
-272;-336;-872
-248;-336;-928
-232;-336;-944
-264;-296;-952
-288;-272;-992
-256;-272;-936
-272;-264;-944
-288;-248;-848
-272;-248;-872
-280;-264;-904
-280;-280;-848
-312;-296;-952
-304;-304;-944
-280;-272;-960
-264;-176;-912
-272;-56;-976
-280;16;-992
-280;64;-960
-272;80;-976
-288;56;-968
-288;16;-984
-272;-24;-984
-272;-24;-976
-280;-32;-960
-304;0;-952
-288;16;-944
-288;16;-928
-296;24;-816
-312;32;-792
-312;24;-760
-336;32;-768
-312;80;-792
-320;112;-792
-328;152;-824
-328;176;-808
-328;152;-816
-344;144;-792
-336;104;-800
-320;72;-880
-320;56;-904
-328;64;-904
-328;96;-952
-312;136;-952
-296;168;-976
-288;232;-1064
-288;248;-1056
-296;208;-1056
-296;200;-1016
-288;200;-968
-272;224;-936
-288;272;-944
-336;328;-960
-336;376;-928
-360;360;-928
-360;296;-960
-336;232;-984
-336;128;-1072
-360;16;-992
-368;-32;-1040
-328;-96;-1000
-296;-120;-1008
-296;-96;-960
-272;-48;-960
-192;24;-896
-208;48;-896
-184;88;-952
-160;72;-944
-128;40;-992
-96;32;-960
-88;0;-920
-88;-48;-928
-96;-80;-888
-112;-112;-888
-128;-112;-880
-136;-104;-880
-136;-72;-872
-136;-72;-896
-168;-72;-880
-176;-56;-872
-192;24;-896
-200;88;-872
-200;56;-928
-208;-8;-984
-184;-80;-1000
-168;-128;-1080
-152;-168;-1032
-112;-136;-984
-64;-72;-1056
-24;-16;-928
16;-16;-1128
24;-80;-1088
32;-136;-1184
64;-184;-1040
72;-200;-904
72;-192;-896
56;-208;-824
8;-200;-776
8;-128;-800
0;-80;-840
-120;-80;-736
-168;-160;-808
-216;-160;-784
-272;-56;-816
-312;64;-824
-328;240;-816
-368;376;-824
-424;448;-864
-464;400;-864
-448;368;-944
-448;352;-944
-472;336;-960
-464;296;-992
-432;248;-1016
-392;200;-952
-376;216;-968
-376;224;-896
-352;232;-960
-360;216;-1000
-344;176;-992
-328;160;-1008
-288;168;-952
-240;192;-952
-216;192;-888
-224;176;-936
-208;136;-968
-208;128;-936
-224;120;-944
-216;144;-960
-240;96;-968
-240;96;-944
-232;80;-944
-240;96;-960
-232;104;-920
-232;80;-920
-232;96;-960
-248;104;-944
-248;96;-904
-216;144;-880
-216;128;-904
-208;168;-944
-224;168;-944
-216;184;-1016
-216;200;-1072
-224;216;-1056
-224;216;-1016
-144;280;-904
-192;272;-704
-224;344;-928
-256;280;-872
-272;184;-920
-224;160;-1000
-192;160;-960
-192;128;-944
-224;104;-992
-216;128;-984
-224;128;-944
-216;104;-920
-232;96;-920
-248;128;-896
-232;96;-880
-240;120;-904
-232;88;-904
-240;96;-896
-248;104;-904
-256;96;-920
-248;112;-912
-240;120;-920
-248;128;-960
-240;128;-1008
-240;128;-968
-216;80;-1016
-208;88;-992
-208;96;-968
-200;104;-960
-208;120;-976
-208;120;-968
-184;120;-888
-192;152;-976
-208;184;-936
-224;176;-928
-232;168;-944
-232;168;-912
-224;168;-920
-224;176;-912
-232;176;-912
-232;200;-920
-232;200;-912
-240;224;-904
-216;208;-944
-208;176;-912
-208;176;-912
-200;160;-920
-200;168;-944
-208;144;-968
-208;184;-912
-200;208;-960
-192;200;-1056
-160;176;-1072
-136;192;-1000
-112;192;-1016
-112;120;-968
-128;72;-888
-128;88;-832
-120;104;-800
-136;168;-808
-168;176;-816
-160;152;-944
-168;176;-960
-176;160;-952
-184;168;-984
-208;144;-1080
-224;112;-1096
-248;56;-1048
-208;16;-968
-208;-8;-944
-224;80;-1040
-224;136;-992
-256;168;-992
-256;168;-992
-240;120;-952
-224;88;-928
-208;96;-888
-184;120;-808
-144;160;-832
-144;168;-856
-144;192;-904
-160;200;-872
-192;200;-928
-216;168;-976
-224;168;-888
-224;152;-880
-248;152;-944
-240;152;-984
-224;168;-936
-232;224;-968
-240;248;-952
-240;240;-968
-168;216;-888
-168;208;-744
-120;280;-1128
-120;224;-1112
-144;200;-1112
-152;152;-1040
-160;112;-968
-160;112;-872
-136;144;-808
-136;200;-784
-136;248;-840
-160;256;-896
-184;240;-976
-160;168;-912
-160;160;-888
-152;160;-880
-176;144;-912
-192;128;-968
-232;104;-1056
-224;56;-968
-216;72;-968
-240;80;-928
-240;96;-928
-216;120;-936
-216;96;-928
-216;104;-928
-208;128;-968
-224;136;-976
-200;136;-968
-216;144;-904
-184;160;-944
-192;144;-888
-216;160;-952
-208;144;-952
-168;128;-944
-208;80;-968
-192;96;-952
-176;96;-1000
-192;72;-968
-200;72;-920
-184;80;-968
-184;72;-928
-184;80;-984
-192;72;-960
-192;88;-936
-128;72;-984
-144;72;-920
-176;104;-944
-184;96;-960
-184;96;-960
-192;104;-936
-192;112;-968
-192;128;-1016
-200;112;-968
-208;104;-968
-200;96;-968
-216;104;-960
-184;96;-944
-168;104;-952
-184;96;-1000
-176;104;-960
-160;128;-936
-176;136;-928
-184;112;-984
-192;88;-1000
-192;88;-952
-192;104;-952
-200;96;-936
-224;96;-936
-264;80;-952
-272;88;-912
-216;104;-960
-216;88;-936
-216;104;-912
-208;120;-936
-200;136;-896
-200;152;-928
-184;152;-1048
-192;112;-1048
-192;136;-1040
-168;80;-1080
-160;64;-1048
-160;88;-992
-160;128;-968
-184;120;-936
-176;104;-936
-184;96;-920
-176;80;-888
-184;72;-896
-200;72;-872
-200;56;-840
-192;88;-936
-200;120;-872
-224;128;-872
-240;120;-904
-248;112;-968
-240;72;-984
-224;40;-1008
-208;32;-1024
-216;48;-968
-200;40;-1032
-184;48;-1032
-192;16;-1024
-184;8;-1048
-176;48;-1032
-168;56;-864
-120;160;-888
-144;288;-928
-160;320;-880
-160;304;-912
-152;256;-920
-136;208;-936
-168;144;-1008
-184;80;-992
-192;56;-944
-208;80;-944
-208;88;-960
-216;96;-928
-224;96;-920
-240;80;-952
-272;88;-896
-240;80;-888
-240;72;-920
-224;96;-904
-216;128;-1056
-208;120;-944
-208;152;-944
-208;160;-1008
-208;160;-976
-208;152;-1008
-208;152;-1032
-176;144;-1000
-200;112;-984
-168;120;-912
-200;120;-888
-192;200;-1000
-208;208;-912
-192;216;-928
-192;248;-944
-184;288;-872
-200;312;-912
-216;328;-880
-200;264;-920
-192;184;-832
-176;152;-1000
-176;128;-1088
-160;152;-1072
-192;216;-984
-200;176;-952
-192;152;-944
-176;152;-888
-176;136;-896
-152;128;-896
-160;128;-904
-176;104;-896
-192;64;-984
-192;64;-928
-200;48;-896
-200;40;-968
-216;72;-896
-232;64;-872
-240;72;-888
-224;64;-920
-232;88;-920
-224;56;-992
-224;80;-976
-216;80;-992
-216;80;-984
-200;88;-1000
-192;72;-984
-184;64;-1032
-200;48;-968
-200;32;-1040
-200;16;-1048
-160;24;-1064
-200;8;-1096
-184;8;-1000
-192;72;-992
-208;120;-904
-232;176;-840
-248;200;-928
-248;160;-904
-232;88;-920
-208;88;-848
-224;80;-760
-208;56;-880
-192;-8;-1072
-168;-48;-1048
-152;-32;-984
-184;-8;-936
-224;-24;-968
-216;-56;-1008
-184;-56;-960
-184;-48;-992
-184;-48;-936
-192;-40;-944
-208;-56;-944
-208;-64;-944
-200;-48;-944
-224;-24;-912
-240;-32;-928
-240;-40;-888
-224;-40;-928
-192;-16;-1040
-200;0;-984
-216;8;-1016
-192;32;-1032
-200;40;-1016
-216;56;-968
-216;56;-920
-240;48;-904
-240;32;-888
-256;40;-920
-248;32;-888
-248;24;-864
-256;16;-968
-256;-8;-984
-216;-16;-1048
-224;-32;-1064
-208;-16;-1048
-224;48;-928
-240;80;-816
-256;104;-776
-272;72;-848
-288;48;-936
-288;-24;-896
-264;-16;-1008
-232;72;-1024
-216;160;-976
-216;200;-944
-168;200;-864
-176;192;-752
-168;240;-1192
-176;152;-1088
-200;96;-1056
-200;56;-992
-216;48;-936
-232;72;-856
-224;40;-800
-208;0;-792
-160;16;-920
-184;104;-952
-152;248;-928
-168;368;-880
-168;416;-952
-160;336;-888
-152;232;-864
-136;168;-880
-128;128;-904
-104;112;-896
-104;104;-904
-120;72;-1112
-120;24;-1104
-144;16;-1240
-144;-24;-1232
-144;-24;-1128
-160;-8;-1048
-152;8;-952
-168;40;-920
-176;88;-880
-184;128;-840
-176;168;-848
-192;184;-840
-192;200;-920
-208;216;-944
-224;200;-944
-248;184;-976
-224;168;-920
-232;136;-1000
-224;128;-928
-240;128;-920
-224;192;-816
-240;200;-824
-216;184;-864
-192;176;-936
-184;152;-936
-176;168;-968
-176;152;-944
-176;160;-952
-176;152;-976
-184;152;-960
-184;152;-968
-184;168;-968
-176;200;-960
-216;240;-896
-224;264;-960
-208;280;-944
-224;184;-960
-216;88;-1016
-200;48;-1016
-200;32;-944
-216;32;-1016
-208;-8;-1008
-224;-40;-920
-248;-96;-848
-240;-104;-864
-232;-168;-920
-248;-216;-952
-240;-248;-1136
-232;-232;-1168
-208;-104;-1080
-208;64;-976
-224;160;-960
-240;224;-880
-296;320;-792
-304;424;-744
-296;528;-728
-272;600;-704
-280;592;-640
-272;536;-664
-272;528;-648
-280;528;-584
-304;528;-528
-320;552;-464
-312;608;-416
-288;704;-512
-288;808;-456
-296;872;-536
-328;912;-528
-304;888;-584
-288;832;-592
-296;784;-488
-320;792;-432
-320;872;-376
-304;944;-432
-328;1032;-360
-280;1120;-288
-288;1216;-328
-256;1272;-312
-240;1256;-328
-224;1192;-304
-224;1072;-320
-240;952;-328
-264;880;-368
-280;824;-376
-264;784;-480
-280;664;-528
-248;536;-696
-240;408;-760
-240;336;-920
-216;272;-952
-232;176;-1064
-232;72;-1040
-224;0;-1016
-208;-72;-1048
-192;-112;-968
-216;-136;-944
